opName	category	safetyStatus	recipeLines	vbaFunction	requiredParams	optionalParams	createsElements	ownElementOnly	sourceRefs	addedDate	promotedDate	notes
SET_ASSOCIATION_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET ASSOCIATION OFF				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.18s)
FENCE_CLIP_MODE_INSIDE	keyin_recipe	verified-headless-safe	KEYIN:FENCE CLIP MODE INSIDE				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.175s)
FENCE_CLIP_MODE_OUTSIDE	keyin_recipe	verified-headless-safe	KEYIN:FENCE CLIP MODE OUTSIDE				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.179s)
FENCE_CLIP_MODE_OVERLAP	keyin_recipe	verified-headless-safe	KEYIN:FENCE CLIP MODE OVERLAP				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.179s)
FENCE_CLIP_MODE_CLIP	keyin_recipe	verified-headless-safe	KEYIN:FENCE CLIP MODE CLIP				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.182s)
SET_FENCE_CLIP_ON	keyin_recipe	verified-headless-safe	KEYIN:SET FENCE CLIP ON				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.183s)
SET_FENCE_CLIP_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET FENCE CLIP OFF				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.178s)
REFERENCE_NESTING_DISPLAY_ON	keyin_recipe	verified-headless-safe	KEYIN:REFERENCE NESTING DISPLAY ON				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.171s)
REFERENCE_NESTING_DISPLAY_OFF	keyin_recipe	verified-headless-safe	KEYIN:REFERENCE NESTING DISPLAY OFF				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.184s)
REFERENCE_BOUNDARIES_ON	keyin_recipe	verified-headless-safe	KEYIN:REFERENCE BOUNDARIES ON				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.177s)
REFERENCE_BOUNDARIES_OFF	keyin_recipe	verified-headless-safe	KEYIN:REFERENCE BOUNDARIES OFF				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.175s)
LEVEL_OVERRIDE_SYMBOLOGY_ON	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE SYMBOLOGY ON				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.176s)
LEVEL_OVERRIDE_SYMBOLOGY_OFF	keyin_recipe	verified-headless-safe	KEYIN:LEVEL OVERRIDE SYMBOLOGY OFF				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.177s)
ACCUDRAW_COORDINATE_SYSTEM_RECTANGULAR	keyin_recipe	verified-headless-safe	KEYIN:ACCUDRAW COORDINATE SYSTEM RECTANGULAR				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.18s)
ACCUDRAW_COORDINATE_SYSTEM_POLAR	keyin_recipe	verified-headless-safe	KEYIN:ACCUDRAW COORDINATE SYSTEM POLAR				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.189s)
ACCUDRAW_COORDINATE_SYSTEM_CYLINDRICAL	keyin_recipe	verified-headless-safe	KEYIN:ACCUDRAW COORDINATE SYSTEM CYLINDRICAL				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.178s)
ACCUDRAW_COORDINATE_SYSTEM_SPHERICAL	keyin_recipe	verified-headless-safe	KEYIN:ACCUDRAW COORDINATE SYSTEM SPHERICAL				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.177s)
ACTIVE_PATTERN_CELL_SCALE_1	keyin_recipe	verified-headless-safe	KEYIN:ACTIVE PATTERN CELL SCALE 1				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.182s)
PDF_EMBED_FONTS_ON	keyin_recipe	unsafe-blocked	KEYIN:PDF EMBED FONTS ON				N	N	wave8 seed	2026-08-02		batch probe 2026-08-02: hung >3.0s — skipped
PDF_EMBED_FONTS_OFF	keyin_recipe	unsafe-blocked	KEYIN:PDF EMBED FONTS OFF				N	N	wave8 seed	2026-08-02		batch probe 2026-08-02: hung >3.0s — skipped
PDF_LAYERS_ON	keyin_recipe	unsafe-blocked	KEYIN:PDF LAYERS ON				N	N	wave8 seed	2026-08-02		batch probe 2026-08-02: hung >3.0s — skipped
PDF_LAYERS_OFF	keyin_recipe	unsafe-blocked	KEYIN:PDF LAYERS OFF				N	N	wave8 seed	2026-08-02		batch probe 2026-08-02: hung >3.0s — skipped
PRINT_BROKEN_ASSOCIATIONS_ON	keyin_recipe	verified-headless-safe	KEYIN:PRINT BROKEN ASSOCIATIONS ON				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.191s)
PRINT_BROKEN_ASSOCIATIONS_OFF	keyin_recipe	verified-headless-safe	KEYIN:PRINT BROKEN ASSOCIATIONS OFF				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.212s)
PUBLISHDGN_RIGHT_CLICK_MENU_ON	keyin_recipe	verified-headless-safe	KEYIN:PUBLISHDGN RIGHT CLICK MENU ON				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.196s)
PUBLISHDGN_RIGHT_CLICK_MENU_OFF	keyin_recipe	verified-headless-safe	KEYIN:PUBLISHDGN RIGHT CLICK MENU OFF				N	N	wave8 seed	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.188s)
PLACE_SHAPE_CONSTRAINED	keyin_recipe	verified-headless-safe	COMMAND:PLACE SHAPE CONSTRAINED|DATAPOINT:{x1},{y1}|DATAPOINT:{x2},{y2}|DATAPOINT:{x3},{y3}|DATAPOINT:{x4},{y4}|DATAPOINT:{x1},{y1}|RESET		x1|y1|x2|y2|x3|y3|x4|y4		Y	N	wave8 seed;WZTCExec.ExecPlaceWorkspace;LegacyElements.bas	2026-08-02	2026-08-02	Closed quad — repeat first vertex then RESET recipe probe 2026-08-02: PASS delta=+1 (0.294s)
DIALOG_ELEMENT_TEMPLATES	keyin_recipe	unsafe-blocked	KEYIN:DIALOG ELEMENT TEMPLATES				N	N	wave8 seed	2026-08-02		negative batch probe 2026-08-02: kind=dialog, not promotable
DIALOG_NAMED_GROUPS	keyin_recipe	unsafe-blocked	KEYIN:DIALOG NAMED GROUPS				N	N	wave8 seed	2026-08-02		negative batch probe 2026-08-02: kind=dialog, not promotable
DIALOG_DISPLAYSET	keyin_recipe	unsafe-blocked	KEYIN:DIALOG DISPLAYSET				N	N	wave8 seed	2026-08-02		negative batch probe 2026-08-02: kind=dialog, not promotable
FILEOPEN	keyin_recipe	unsafe-blocked	KEYIN:FILEOPEN				N	N	wave8 seed	2026-08-02		negative batch probe 2026-08-02: kind=file, not promotable
SAVE_DESIGN_AS	keyin_recipe	unsafe-blocked	KEYIN:SAVE DESIGN AS				N	N	wave8 seed	2026-08-02		negative batch probe 2026-08-02: kind=file, not promotable
PROJECTWISE_CHECKIN	keyin_recipe	external-app-blocked	KEYIN:PROJECTWISE CHECKIN				N	N	wave8 seed	2026-08-02		BLOCKED FROM AGENT ACCESS 2026-08-02 (policy, not a technical finding -- external app/format integration: ProjectWise/DWG/IFC/DMS). Prior safetyStatus was unsafe-blocked. negative batch probe 2026-08-02: kind=file, not promotable
IFC_IMPORT	keyin_recipe	external-app-blocked	KEYIN:IFC IMPORT				N	N	wave8 seed	2026-08-02		BLOCKED FROM AGENT ACCESS 2026-08-02 (policy, not a technical finding -- external app/format integration: ProjectWise/DWG/IFC/DMS). Prior safetyStatus was unsafe-blocked. negative batch probe 2026-08-02: kind=file, not promotable
DWG_EXPORT	keyin_recipe	external-app-blocked	KEYIN:DWG EXPORT				N	N	wave8 seed	2026-08-02		BLOCKED FROM AGENT ACCESS 2026-08-02 (policy, not a technical finding -- external app/format integration: ProjectWise/DWG/IFC/DMS). Prior safetyStatus was unsafe-blocked. negative batch probe 2026-08-02: kind=file, not promotable
DWG_IMPORT	keyin_recipe	external-app-blocked	KEYIN:DWG IMPORT				N	N	wave8 seed	2026-08-02		BLOCKED FROM AGENT ACCESS 2026-08-02 (policy, not a technical finding -- external app/format integration: ProjectWise/DWG/IFC/DMS). Prior safetyStatus was unsafe-blocked. negative batch probe 2026-08-02: kind=file, not promotable
LOCK_TEMPLATEASSOCIATION_ON	keyin_recipe	verified-headless-safe	KEYIN:LOCK TEMPLATEASSOCIATION ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	docs: Element Template Association lock live batch probe 2026-08-02 (0.183s)
LOCK_TEMPLATEASSOCIATION_OFF	keyin_recipe	verified-headless-safe	KEYIN:LOCK TEMPLATEASSOCIATION OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	docs: unlock template association live batch probe 2026-08-02 (0.182s)
LOCK_TEMPLATEASSOCIATION_TOGGLE	keyin_recipe	verified-headless-safe	KEYIN:LOCK TEMPLATEASSOCIATION TOGGLE				N	N	wave8 templates/groups	2026-08-02	2026-08-02	toggle association lock live batch probe 2026-08-02 (0.182s)
TEMPLATE_ACTIVE	keyin_recipe	verified-headless-safe	KEYIN:TEMPLATE ACTIVE {group\name}		group\name		N	N	wave8 templates/groups	2026-08-02	2026-08-02	docs: TEMPLATE ACTIVE TemplateGroup\TemplateName live batch probe 2026-08-02 (0.179s)
TEMPLATE_APPLY	keyin_recipe	verified-headless-safe	KEYIN:TEMPLATE APPLY				N	N	wave8 templates/groups	2026-08-02	2026-08-02	apply active template to selection live batch probe 2026-08-02 (0.177s)
TEMPLATE_CLEAR	keyin_recipe	verified-headless-safe	KEYIN:TEMPLATE CLEAR				N	N	wave8 templates/groups	2026-08-02	2026-08-02	clear active element template live batch probe 2026-08-02 (0.168s)
TEMPLATE_OVERRIDE_ON	keyin_recipe	verified-headless-safe	KEYIN:TEMPLATE OVERRIDE ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	allow attribute overrides vs template live batch probe 2026-08-02 (0.182s)
TEMPLATE_OVERRIDE_OFF	keyin_recipe	verified-headless-safe	KEYIN:TEMPLATE OVERRIDE OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.179s)
ELEMENT_TEMPLATE_APPLY	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE APPLY				N	N	wave8 templates/groups	2026-08-02	2026-08-02	apply template symbology to elements live batch probe 2026-08-02 (0.189s)
ELEMENT_TEMPLATE_CLEAR	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE CLEAR				N	N	wave8 templates/groups	2026-08-02	2026-08-02	clear active template association live batch probe 2026-08-02 (0.179s)
ELEMENT_TEMPLATE_LOCK_ON	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE LOCK ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	alt association lock spelling live batch probe 2026-08-02 (0.182s)
ELEMENT_TEMPLATE_LOCK_OFF	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE LOCK OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.174s)
ELEMENT_TEMPLATE_ACTIVE_BYLEVEL_ON	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE ACTIVE BYLEVEL ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	active bylevel from template live batch probe 2026-08-02 (0.176s)
ELEMENT_TEMPLATE_ACTIVE_BYLEVEL_OFF	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE ACTIVE BYLEVEL OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.179s)
ELEMENT_TEMPLATE_ACTIVE_BYCOLOR_ON	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE ACTIVE BYCOLOR ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.181s)
ELEMENT_TEMPLATE_ACTIVE_BYCOLOR_OFF	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE ACTIVE BYCOLOR OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.181s)
ELEMENT_TEMPLATE_ACTIVE_BYWEIGHT_ON	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE ACTIVE BYWEIGHT ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.169s)
ELEMENT_TEMPLATE_ACTIVE_BYWEIGHT_OFF	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE ACTIVE BYWEIGHT OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.18s)
ELEMENT_TEMPLATE_ACTIVE_BYSTYLE_ON	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE ACTIVE BYSTYLE ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.181s)
ELEMENT_TEMPLATE_ACTIVE_BYSTYLE_OFF	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE ACTIVE BYSTYLE OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.178s)
ELEMENT_TEMPLATE_OVERRIDE_LEVEL_ON	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE OVERRIDE LEVEL ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	override level from template live batch probe 2026-08-02 (0.179s)
ELEMENT_TEMPLATE_OVERRIDE_LEVEL_OFF	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE OVERRIDE LEVEL OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.179s)
ELEMENT_TEMPLATE_OVERRIDE_COLOR_ON	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE OVERRIDE COLOR ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.179s)
ELEMENT_TEMPLATE_OVERRIDE_COLOR_OFF	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE OVERRIDE COLOR OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.2s)
ELEMENT_TEMPLATE_OVERRIDE_WEIGHT_ON	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE OVERRIDE WEIGHT ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.185s)
ELEMENT_TEMPLATE_OVERRIDE_WEIGHT_OFF	keyin_recipe	verified-headless-safe	KEYIN:ELEMENT TEMPLATE OVERRIDE WEIGHT OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.182s)
NAMED_GROUP_HILITE_TOGGLE	keyin_recipe	verified-headless-safe	KEYIN:NAMED GROUP HILITE TOGGLE				N	N	wave8 templates/groups	2026-08-02	2026-08-02	toggle named group hilite live batch probe 2026-08-02 (0.179s)
NAMED_GROUP_SELECT	keyin_recipe	verified-headless-safe	KEYIN:NAMED GROUP SELECT				N	N	wave8 templates/groups	2026-08-02	2026-08-02	add group members to selection live batch probe 2026-08-02 (0.191s)
NAMED_GROUP_ADD_TO_SELECTION	keyin_recipe	verified-headless-safe	KEYIN:NAMED GROUP ADD TO SELECTION				N	N	wave8 templates/groups	2026-08-02	2026-08-02	Named Groups dialog Add to Selection live batch probe 2026-08-02 (0.186s)
NAMED_GROUP_REMOVE_FROM_SELECTION	keyin_recipe	verified-headless-safe	KEYIN:NAMED GROUP REMOVE FROM SELECTION				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.182s)
NAMED_GROUP_SET_DISPLAYSET	keyin_recipe	verified-headless-safe	KEYIN:NAMED GROUP SET DISPLAYSET				N	N	wave8 templates/groups	2026-08-02	2026-08-02	put named group into displayset live batch probe 2026-08-02 (0.181s)
NAMED_GROUP_ADD_TO_DISPLAYSET	keyin_recipe	verified-headless-safe	KEYIN:NAMED GROUP ADD TO DISPLAYSET				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.233s)
NAMED_GROUP_REMOVE_FROM_DISPLAYSET	keyin_recipe	verified-headless-safe	KEYIN:NAMED GROUP REMOVE FROM DISPLAYSET				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.17s)
SET_NAMEDGROUP_DISPLAY_ON	keyin_recipe	verified-headless-safe	KEYIN:SET NAMEDGROUP DISPLAY ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	view-attr style named group display live batch probe 2026-08-02 (0.184s)
SET_NAMEDGROUP_DISPLAY_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET NAMEDGROUP DISPLAY OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.178s)
SELECT_BYNAMEDGROUP	keyin_recipe	verified-headless-safe	KEYIN:SELECT BYNAMEDGROUP {name}		name		N	N	wave8 templates/groups	2026-08-02	2026-08-02	docs: SELECT BYNAMEDGROUP live batch probe 2026-08-02 (0.204s)
SET_DISPLAYSET_ON	keyin_recipe	unsafe-blocked	KEYIN:SET DISPLAYSET ON				N	N	wave8 templates/groups	2026-08-02		docs: SET DISPLAYSET ON|OFF|TOGGLE live batch probe 2026-08-02 (0.241s) | false-OK audit 2026-08-02: ARMED — left CommandName='Displayset Filter On' prompt='Select view' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
SET_DISPLAYSET_OFF	keyin_recipe	unsafe-blocked	KEYIN:SET DISPLAYSET OFF				N	N	wave8 templates/groups	2026-08-02		live batch probe 2026-08-02 (0.246s) | false-OK audit 2026-08-02: ARMED — left CommandName='Displayset Filter Off' prompt='Select view' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
SET_DISPLAYSET_TOGGLE	keyin_recipe	unsafe-blocked	KEYIN:SET DISPLAYSET TOGGLE				N	N	wave8 templates/groups	2026-08-02		live batch probe 2026-08-02 (0.275s) | false-OK audit 2026-08-02: ARMED — left CommandName='Toggle Displayset Filter On/Off' prompt='Select view' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
DISPLAYSET_SET	keyin_recipe	verified-headless-safe	KEYIN:DISPLAYSET SET				N	N	wave8 templates/groups	2026-08-02	2026-08-02	isolate selection as displayset live batch probe 2026-08-02 (0.186s)
DISPLAYSET_ISOLATE	keyin_recipe	verified-headless-safe	KEYIN:DISPLAYSET ISOLATE				N	N	wave8 templates/groups	2026-08-02	2026-08-02	isolate synonym candidate live batch probe 2026-08-02 (0.179s)
DISPLAYSET_ADD_SELECTION	keyin_recipe	verified-headless-safe	KEYIN:DISPLAYSET ADD SELECTION				N	N	wave8 templates/groups	2026-08-02	2026-08-02	community: displayset add selection live batch probe 2026-08-02 (0.17s)
DISPLAYSET_REMOVE_SELECTION	keyin_recipe	verified-headless-safe	KEYIN:DISPLAYSET REMOVE SELECTION				N	N	wave8 templates/groups	2026-08-02	2026-08-02	community: displayset remove selection live batch probe 2026-08-02 (0.168s)
DISPLAYSET_ADD_FENCE	keyin_recipe	verified-headless-safe	KEYIN:DISPLAYSET ADD FENCE				N	N	wave8 templates/groups	2026-08-02	2026-08-02	add fence contents to displayset live batch probe 2026-08-02 (0.178s)
DISPLAYSET_FROM_NAMEDGROUP	keyin_recipe	verified-headless-safe	KEYIN:DISPLAYSET FROM NAMEDGROUP				N	N	wave8 templates/groups	2026-08-02	2026-08-02	build displayset from named group live batch probe 2026-08-02 (0.184s)
VIEW_CLIP_VISIBLE_ON	keyin_recipe	verified-headless-safe	KEYIN:VIEW CLIP VISIBLE ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	docs: VIEW CLIP VISIBLE ON|OFF|TOGGLE live batch probe 2026-08-02 (0.184s)
VIEW_CLIP_VISIBLE_OFF	keyin_recipe	verified-headless-safe	KEYIN:VIEW CLIP VISIBLE OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	show/hide clip volume element live batch probe 2026-08-02 (0.183s)
VIEW_CLIP_VISIBLE_TOGGLE	keyin_recipe	verified-headless-safe	KEYIN:VIEW CLIP VISIBLE TOGGLE				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.169s)
VIEW_CLIP_CLEAR	keyin_recipe	unsafe-blocked	KEYIN:VIEW CLIP CLEAR				N	N	wave8 templates/groups	2026-08-02		docs: clear clip volume from view live batch probe 2026-08-02 (0.258s) | false-OK audit 2026-08-02: ARMED — left CommandName='Clear Clip Volume' prompt='Select View' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
SET_CLIPVOLUME_TOGGLE	keyin_recipe	verified-headless-safe	KEYIN:SET CLIPVOLUME TOGGLE				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.183s)
CLIP_MASK_CLEAR	keyin_recipe	verified-headless-safe	KEYIN:CLIP MASK CLEAR				N	N	wave8 templates/groups	2026-08-02	2026-08-02	clear clip mask from view live batch probe 2026-08-02 (0.179s)
CLIP_MASK_APPLY_ON	keyin_recipe	verified-headless-safe	KEYIN:CLIP MASK APPLY ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	enable applied clip mask live batch probe 2026-08-02 (0.179s)
CLIP_MASK_APPLY_OFF	keyin_recipe	verified-headless-safe	KEYIN:CLIP MASK APPLY OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.172s)
VIEW_MASK_VISIBLE_ON	keyin_recipe	unsafe-blocked	KEYIN:VIEW MASK VISIBLE ON				N	N	wave8 templates/groups	2026-08-02		show/hide clip mask element live batch probe 2026-08-02 (0.268s) | false-OK audit 2026-08-02: ARMED — left CommandName='Show or Hide Clip Mask' prompt='Select View' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
VIEW_MASK_VISIBLE_OFF	keyin_recipe	unsafe-blocked	KEYIN:VIEW MASK VISIBLE OFF				N	N	wave8 templates/groups	2026-08-02		live batch probe 2026-08-02 (0.236s) | false-OK audit 2026-08-02: ARMED — left CommandName='Show or Hide Clip Mask' prompt='Select View' (baseline='Element Selection'). Old keyin_batch probe SendReset masked this; refusing headless execution.
SET_CLIPMASK_ON	keyin_recipe	verified-headless-safe	KEYIN:SET CLIPMASK ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	view attribute clip mask toggle live batch probe 2026-08-02 (0.178s)
SET_CLIPMASK_OFF	keyin_recipe	verified-headless-safe	KEYIN:SET CLIPMASK OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.178s)
NAMED_BOUNDARY_HILITE_ON	keyin_recipe	verified-headless-safe	KEYIN:NAMED BOUNDARY HILITE ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	hilite named boundaries in view live batch probe 2026-08-02 (0.172s)
NAMED_BOUNDARY_HILITE_OFF	keyin_recipe	verified-headless-safe	KEYIN:NAMED BOUNDARY HILITE OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.204s)
DRAWINGBOUNDARY_HILITEALL_ON	keyin_recipe	verified-headless-safe	KEYIN:DRAWINGBOUNDARY HILITEALL ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	docs: highlight all drawing boundaries live batch probe 2026-08-02 (0.179s)
DRAWINGBOUNDARY_HILITEALL_OFF	keyin_recipe	verified-headless-safe	KEYIN:DRAWINGBOUNDARY HILITEALL OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.182s)
DRAWING_BOUNDARY_ANNOTATION_DISPLAY_ON	keyin_recipe	verified-headless-safe	KEYIN:DRAWING BOUNDARY ANNOTATION DISPLAY ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	detailing style annotation display live batch probe 2026-08-02 (0.178s)
DRAWING_BOUNDARY_ANNOTATION_DISPLAY_OFF	keyin_recipe	verified-headless-safe	KEYIN:DRAWING BOUNDARY ANNOTATION DISPLAY OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.172s)
DRAWING_BOUNDARY_BOUNDARY_DISPLAY_ON	keyin_recipe	verified-headless-safe	KEYIN:DRAWING BOUNDARY BOUNDARY DISPLAY ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	detailing style boundary display live batch probe 2026-08-02 (0.169s)
DRAWING_BOUNDARY_BOUNDARY_DISPLAY_OFF	keyin_recipe	verified-headless-safe	KEYIN:DRAWING BOUNDARY BOUNDARY DISPLAY OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.18s)
SECTION_CALL_DISPLAY_ON	keyin_recipe	verified-headless-safe	KEYIN:SECTION CALL DISPLAY ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	section callout graphics display live batch probe 2026-08-02 (0.182s)
SECTION_CALL_DISPLAY_OFF	keyin_recipe	verified-headless-safe	KEYIN:SECTION CALL DISPLAY OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.178s)
DETAIL_CALL_DISPLAY_ON	keyin_recipe	verified-headless-safe	KEYIN:DETAIL CALL DISPLAY ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	detail callout graphics display live batch probe 2026-08-02 (0.178s)
DETAIL_CALL_DISPLAY_OFF	keyin_recipe	verified-headless-safe	KEYIN:DETAIL CALL DISPLAY OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.172s)
DETAILING_SYMBOL_DISPLAY_ON	keyin_recipe	verified-headless-safe	KEYIN:DETAILING SYMBOL DISPLAY ON				N	N	wave8 templates/groups	2026-08-02	2026-08-02	all detailing symbols display live batch probe 2026-08-02 (0.18s)
DETAILING_SYMBOL_DISPLAY_OFF	keyin_recipe	verified-headless-safe	KEYIN:DETAILING SYMBOL DISPLAY OFF				N	N	wave8 templates/groups	2026-08-02	2026-08-02	live batch probe 2026-08-02 (0.197s)
